generation,iteration,seq,angle,throwSec,poppedBloons,totalPoppedBloons
2,7,3,1.2489981752446628,0.2889999749205783,4,25
2,7,4,1.0816950089825454,0.4491831796755167,6,31
2,7,5,0.7066723657390479,0.2515011690091316,0,31
2,8,1,0.9122327613387203,0.2642334642645413,14,14
2,8,2,1.3624729804791034,0.6307686225391536,7,21
2,8,3,1.3361234186152184,0.2889999749205783,7,28
2,8,4,1.0650114275869096,0.4491831796755167,7,35
2,8,5,0.7440626072500965,0.2515011690091316,0,35
2,9,1,0.898143621616958,0.2642334642645413,13,13
2,9,2,1.3628935751376212,0.6307686225391536,7,20
2,9,3,1.2190035514029025,0.2889999749205783,8,28
2,9,4,1.1034268168226282,0.4491831796755167,5,33
2,9,5,0.763172178942044,0.2515011690091316,0,33
2,10,1,0.8787909916720119,0.2642334642645413,11,11
2,10,2,1.4125927149653519,0.6307686225391536,9,20
2,10,3,1.2362651882235327,0.2889999749205783,5,25
2,10,4,1.0790015804796682,0.4491831796755167,3,28
2,10,5,0.7364087525222394,0.2515011690091316,-28,28
3,1,1,0.8776743384582638,0.2642334642645413,15,15
3,1,2,1.3978573285806073,0.6307686225391536,6,21
3,1,3,1.2199752445699183,0.2889999749205783,7,28
3,1,4,1.118851462469339,0.4491831796755167,8,36
3,1,5,0.716432857874445,0.2515011690091316,0,36
3,2,1,0.8560031989585187,0.2642334642645413,15,15
3,2,2,1.3944154094573877,0.6307686225391536,8,23
3,2,3,1.1951774264290558,0.2889999749205783,5,28
3,2,4,1.0900637671905684,0.4491831796755167,7,35
3,2,5,0.711559510659699,0.2515011690091316,0,35
3,3,1,0.8991370305594831,0.2642334642645413,14,14
3,3,2,1.4531786998996208,0.6307686225391536,8,22
3,3,3,1.2469042262203487,0.2889999749205783,6,28
3,3,4,1.1517845677577332,0.4491831796755167,5,33
3,3,5,0.7209983137044771,0.2515011690091316,0,33
3,4,1,0.8689518941831306,0.2642334642645413,12,12
3,4,2,1.3591588948363988,0.6307686225391536,8,20
3,4,3,1.2000887603867916,0.2889999749205783,6,26
3,4,4,1.0958942854881375,0.4491831796755167,7,33
3,4,5,0.7215179371524325,0.2515011690091316,0,33
3,5,1,0.8617947286294275,0.2642334642645413,14,14
3,5,2,1.3705786944545446,0.6307686225391536,8,22
3,5,3,1.1975271590293965,0.2889999749205783,8,30
3,5,4,1.1333904524143275,0.4491831796755167,6,36
3,5,5,0.7200004336404661,0.2515011690091316,0,36
3,6,1,0.8954399564981533,0.2642334642645413,13,13
3,6,2,1.4176203076060192,0.6307686225391536,8,21
3,6,3,1.201962183275237,0.2889999749205783,7,28
3,6,4,1.1232756898611744,0.4491831796755167,7,35
3,6,5,0.6995481045986296,0.2515011690091316,0,35
3,7,1,0.8523374523189635,0.2642334642645413,14,14
3,7,2,1.3999706541877315,0.6307686225391536,7,21
3,7,3,1.2514332892284,0.2889999749205783,7,28
3,7,4,1.1585368614546292,0.4491831796755167,6,34
3,7,5,0.7187273565842593,0.2515011690091316,0,34
3,8,1,0.879480848369508,0.2642334642645413,14,14
3,8,2,1.4247212808934333,0.6307686225391536,5,19
3,8,3,1.2209794152010411,0.2889999749205783,7,26
3,8,4,1.1098260635566224,0.4491831796755167,6,32
3,8,5,0.7088620306901104,0.2515011690091316,0,32
3,9,1,0.8389724368052519,0.2642334642645413,11,11
3,9,2,1.4326184973698797,0.6307686225391536,7,18
3,9,3,1.2346279198873882,0.2889999749205783,5,23
3,9,4,1.126690246353813,0.4491831796755167,5,28
3,9,5,0.7147412574805472,0.2515011690091316,-28,28
3,10,1,0.9119133915158651,0.2642334642645413,13,13
3,10,2,1.3747167805442557,0.6307686225391536,8,21
3,10,3,1.1930018040789794,0.2889999749205783,8,29
3,10,4,1.0845629685074907,0.4491831796755167,8,37
3,10,5,0.716656680780962,0.2515011690091316,0,37
4,1,1,0.9119133915158651,0.2642334642645413,13,13
4,1,2,1.3747167805442555,0.6307686225391536,8,21
4,1,3,1.1930018040789794,0.2889999749205783,8,29
4,1,4,1.084562968507491,0.4491831796755167,5,34
4,1,5,0.716656680780962,0.2515011690091316,0,34
4,2,1,0.8846372683861338,0.2642334642645413,12,12
4,2,2,1.3586340616928714,0.6307686225391536,10,22
4,2,3,1.132010193538136,0.2889999749205783,7,29
4,2,4,1.0596163350141021,0.4491831796755167,6,35
4,2,5,0.7338887579979497,0.2515011690091316,0,35
4,3,1,0.9593212482634208,0.2642334642645413,13,13
4,3,2,1.3800536817525972,0.6307686225391536,8,21
4,3,3,1.180728715436024,0.2889999749205783,7,28
4,3,4,1.0534862167930295,0.4491831796755167,4,32
4,3,5,0.7075490118641599,0.2515011690091316,0,32
4,4,1,0.8739576787215387,0.2642334642645413,12,12
4,4,2,1.333797746157884,0.6307686225391536,7,19
4,4,3,1.2194372961397015,0.2889999749205783,6,25
4,4,4,1.095027797187578,0.4491831796755167,4,29
4,4,5,0.7318305802254681,0.2515011690091316,0,29
4,5,1,0.859079551489538,0.2642334642645413,13,13
4,5,2,1.3624594703935795,0.6307686225391536,9,22
4,5,3,1.186968884939701,0.2889999749205783,9,31
4,5,4,1.0795576040776196,0.4491831796755167,5,36
4,5,5,0.7181269507001711,0.2515011690091316,0,36
4,6,1,0.9055064372787203,0.2642334642645413,14,14
4,6,2,1.4563834728024432,0.6307686225391536,6,20
4,6,3,1.1613287096601816,0.2889999749205783,8,28
4,6,4,1.0403343713746989,0.4491831796755167,6,34
4,6,5,0.7413757420250255,0.2515011690091316,0,34
4,7,1,0.9048262689135727,0.2642334642645413,12,12
4,7,2,1.3636488771911928,0.6307686225391536,8,20
4,7,3,1.1637788607458301,0.2889999749205783,9,29
4,7,4,1.074461051941425,0.4491831796755167,6,35
4,7,5,0.7355668639846923,0.2515011690091316,0,35
4,8,1,0.9620005518170891,0.2642334642645413,13,13
4,8,2,1.3173519336220887,0.6307686225391536,5,18
4,8,3,1.2055439672422312,0.2889999749205783,10,28
4,8,4,1.074444714731512,0.4491831796755167,4,32
4,8,5,0.6730894742680252,0.2515011690091316,0,32
4,9,1,0.9043185513040558,0.2642334642645413,13,13
4,9,2,1.3690217036216052,0.6307686225391536,7,20
4,9,3,1.216329213031066,0.2889999749205783,5,25
4,9,4,1.0933368772259127,0.4491831796755167,7,32
4,9,5,0.7280304927360532,0.2515011690091316,0,32
4,10,1,0.9042969077313935,0.2642334642645413,13,13
4,10,2,1.336703362428264,0.6307686225391536,7,20
4,10,3,1.1896629814623567,0.2889999749205783,5,25
4,10,4,1.0846612541765601,0.4491831796755167,5,30
4,10,5,0.7065759570853104,0.2515011690091316,0,30
5,1,1,0.859079551489538,0.2642334642645413,12,12
5,1,2,1.3624594703935795,0.6307686225391536,7,19
5,1,3,1.186968884939701,0.2889999749205783,5,24
5,1,4,1.0795576040776196,0.4491831796755167,6,30
5,1,5,0.7181269507001711,0.2515011690091316,0,30
5,2,1,0.8897553975461472,0.2642334642645413,13,13
5,2,2,1.32598733162112,0.6307686225391536,5,18
5,2,3,1.1646842095901784,0.2889999749205783,7,25
5,2,4,1.075972683718792,0.4491831796755167,6,31
5,2,5,0.7009434278300002,0.2515011690091316,0,31
5,3,1,0.8496009683376812,0.2642334642645413,15,15
5,3,2,1.4324387264762501,0.6307686225391536,8,23
5,3,3,1.2015127547935534,0.2889999749205783,3,26
5,3,4,1.0891229082914402,0.4491831796755167,6,32
5,3,5,0.7151833393444679,0.2515011690091316,0,32
5,4,1,0.8422560165342187,0.2642334642645413,12,12
5,4,2,1.3468643967992446,0.6307686225391536,8,20
5,4,3,1.1660565631084898,0.2889999749205783,7,27
5,4,4,1.0943220301308336,0.4491831796755167,6,33
5,4,5,0.7049135702672674,0.2515011690091316,0,33
5,5,1,0.8936223400066935,0.2642334642645413,14,14
5,5,2,1.352786174050463,0.6307686225391536,6,20
5,5,3,1.1161107446338967,0.2889999749205783,8,28
5,5,4,1.059730321313025,0.4491831796755167,5,33
5,5,5,0.7523210336753605,0.2515011690091316,0,33
5,6,1,0.8294580980419342,0.2642334642645413,12,12
5,6,2,1.3765725245314129,0.6307686225391536,10,22
5,6,3,1.1769085236377657,0.2889999749205783,6,28
5,6,4,1.094120120296474,0.4491831796755167,8,36
5,6,5,0.7030582594081171,0.2515011690091316,0,36
5,7,1,0.8669182216736919,0.2642334642645413,11,11
5,7,2,1.391685628160693,0.6307686225391536,9,20
5,7,3,1.1814074336805458,0.2889999749205783,10,30
5,7,4,1.0782314199417595,0.4491831796755167,7,37
5,7,5,0.6922875654108193,0.2515011690091316,0,37
5,8,1,0.8680350847669454,0.2642334642645413,11,11
5,8,2,1.4108936830610561,0.6307686225391536,7,18
5,8,3,1.1904176680284657,0.2889999749205783,8,26
5,8,4,1.0962120124427113,0.4491831796755167,6,32
5,8,5,0.7094736647695324,0.2515011690091316,0,32
5,9,1,0.8247578656722505,0.2642334642645413,11,11
5,9,2,1.3703134667702799,0.6307686225391536,8,19
5,9,3,1.1641586724452269,0.2889999749205783,9,28
5,9,4,1.0964681055538266,0.4491831796755167,6,34
5,9,5,0.7007747542016667,0.2515011690091316,0,34
5,10,1,0.8646788070467837,0.2642334642645413,11,11
5,10,2,1.3328461228553716,0.6307686225391536,7,18
5,10,3,1.1811326614165005,0.2889999749205783,9,27
5,10,4,1.0890608841976133,0.4491831796755167,6,33
5,10,5,0.733889161040862,0.2515011690091316,0,33
6,1,1,0.8669182216736919,0.2642334642645413,14,14
6,1,2,1.391685628160693,0.6307686225391536,9,23
6,1,3,1.1814074336805458,0.2889999749205783,5,28
6,1,4,1.0782314199417595,0.4491831796755167,5,33
6,1,5,0.6922875654108193,0.2515011690091316,0,33
6,2,1,0.9033739890776896,0.2642334642645413,14,14
6,2,2,1.3374908704162998,0.6307686225391536,6,20
6,2,3,1.197295421134056,0.2889999749205783,8,28
6,2,4,1.0924043292351209,0.4491831796755167,6,34
6,2,5,0.6837887211403927,0.2515011690091316,0,34
6,3,1,0.8925290406918234,0.2642334642645413,13,13
6,3,2,1.3588494055788969,0.6307686225391536,6,19
6,3,3,1.2318603283372047,0.2889999749205783,6,25
6,3,4,1.0831061164405402,0.4491831796755167,8,33
6,3,5,0.6923639790163271,0.2515011690091316,0,33
6,4,1,0.8664017390599826,0.2642334642645413,13,13
6,4,2,1.4161440332488342,0.6307686225391536,7,20
6,4,3,1.1831525706775188,0.2889999749205783,9,29
6,4,4,1.0607509181902208,0.4491831796755167,7,36
6,4,5,0.7335991895022442,0.2515011690091316,0,36
6,5,1,0.861270283641133,0.2642334642645413,13,13
6,5,2,1.413345446240798,0.6307686225391536,6,19
6,5,3,1.1701380813407478,0.2889999749205783,6,25
6,5,4,1.1072149026421558,0.4491831796755167,7,32
6,5,5,0.6872156504610122,0.2515011690091316,0,32
6,6,1,0.8807823215038736,0.2642334642645413,11,11
6,6,2,1.3919313418386778,0.6307686225391536,9,20
6,6,3,1.2065561784672805,0.2889999749205783,9,29
6,6,4,1.064657826262319,0.4491831796755167,6,35
6,6,5,0.7114440496797073,0.2515011690091316,0,35
6,7,1,0.8923619367229789,0.2642334642645413,14,14
6,7,2,1.378317138722347,0.6307686225391536,6,20
6,7,3,1.1775928637583986,0.2889999749205783,9,29
6,7,4,1.1089739959580673,0.4491831796755167,5,34
6,7,5,0.699608969690373,0.2515011690091316,0,34
6,8,1,0.8543429708652021,0.2642334642645413,13,13
6,8,2,1.360230263375408,0.6307686225391536,7,20
6,8,3,1.1898769445985529,0.2889999749205783,8,28
6,8,4,1.0757706619508471,0.4491831796755167,6,34
6,8,5,0.681320377509801,0.2515011690091316,0,34
6,9,1,0.8616257595008969,0.2642334642645413,13,13
6,9,2,1.4242253351319305,0.6307686225391536,8,21
6,9,3,1.198549455451492,0.2889999749205783,3,24
6,9,4,1.0713733722358882,0.4491831796755167,6,30
6,9,5,0.6855657787396426,0.2515011690091316,0,30
6,10,1,0.8253011835910006,0.2642334642645413,14,14
6,10,2,1.422667319594965,0.6307686225391536,5,19
6,10,3,1.1754945736886506,0.2889999749205783,6,25
6,10,4,1.1239225383063765,0.4491831796755167,8,33
6,10,5,0.674810251589224,0.2515011690091316,0,33
7,1,1,0.8664017390599826,0.2642334642645413,14,14
7,1,2,1.4161440332488342,0.6307686225391536,10,24
7,1,3,1.1831525706775188,0.2889999749205783,3,27
7,1,4,1.0607509181902208,0.4491831796755167,7,34
7,1,5,0.7335991895022442,0.2515011690091316,0,34
7,2,1,0.8858314824291589,0.2642334642645413,14,14
7,2,2,1.3891530889610382,0.6307686225391536,8,22
7,2,3,1.159222337637078,0.2889999749205783,9,31
7,2,4,1.0519010483749824,0.4491831796755167,3,34
7,2,5,0.7569503095931996,0.2515011690091316,0,34
7,3,1,0.8509375869491025,0.2642334642645413,12,12
7,3,2,1.3931468811911725,0.6307686225391536,9,21
7,3,3,1.204488529750842,0.2889999749205783,8,29
7,3,4,1.0297034899087272,0.4491831796755167,6,35
7,3,5,0.7508227807779226,0.2515011690091316,0,35
7,4,1,0.8385282073926983,0.2642334642645413,13,13
7,4,2,1.4332890961901243,0.6307686225391536,5,18
7,4,3,1.1388463615444433,0.2889999749205783,7,25
7,4,4,1.0731069873550885,0.4491831796755167,8,33
7,4,5,0.7539564274721058,0.2515011690091316,0,33
7,5,1,0.8780202550486592,0.2642334642645413,12,12
7,5,2,1.3996603823377467,0.6307686225391536,6,18
7,5,3,1.1655996967081705,0.2889999749205783,8,26
7,5,4,1.0722580843530776,0.4491831796755167,4,30
7,5,5,0.7399026235640166,0.2515011690091316,-30,30
7,6,1,0.8475454772735738,0.2642334642645413,13,13
7,6,2,1.4828998861007672,0.6307686225391536,2,15
7,6,3,1.1779251928876495,0.2889999749205783,7,22
7,6,4,1.0274489520043955,0.4491831796755167,7,29
7,6,5,0.746054665253697,0.2515011690091316,-29,29
7,7,1,0.8964069395890352,0.2642334642645413,14,14
7,7,2,1.4064499270547413,0.6307686225391536,7,21
7,7,3,1.1214052073975376,0.2889999749205783,6,27
7,7,4,1.0681513261812943,0.4491831796755167,7,34
7,7,5,0.7460637534416552,0.2515011690091316,0,34
7,8,1,0.8534699572720673,0.2642334642645413,13,13
7,8,2,1.3653970841095642,0.6307686225391536,8,21
7,8,3,1.1921041973637299,0.2889999749205783,7,28
7,8,4,1.0816484668667894,0.4491831796755167,8,36
7,8,5,0.719758532946554,0.2515011690091316,0,36
7,9,1,0.8575479068846484,0.2642334642645413,12,12
7,9,2,1.4072494068146968,0.6307686225391536,6,18
7,9,3,1.211716601928952,0.2889999749205783,11,29
7,9,4,1.0533969800960796,0.4491831796755167,6,35
7,9,5,0.7095467899764382,0.2515011690091316,0,35
7,10,1,0.8486264684978247,0.2642334642645413,11,11
7,10,2,1.372942509349125,0.6307686225391536,8,19
7,10,3,1.2234002403841255,0.2889999749205783,6,25
7,10,4,1.15048392842843,0.4491831796755167,6,31
7,10,5,0.706507587496576,0.2515011690091316,0,31
8,1,1,0.8534699572720673,0.2642334642645413,11,11
8,1,2,1.3653970841095642,0.6307686225391536,9,20
8,1,3,1.19210419736373,0.2889999749205783,4,24
8,1,4,1.0816484668667894,0.4491831796755167,6,30
8,1,5,0.719758532946554,0.2515011690091316,0,30
8,2,1,0.8456086794687946,0.2642334642645413,12,12
8,2,2,1.3592877276291608,0.6307686225391536,6,18
8,2,3,1.1659836178404341,0.2889999749205783,8,26
8,2,4,1.1195546827158185,0.4491831796755167,6,32
8,2,5,0.7132489779518478,0.2515011690091316,0,32
8,3,1,0.8476034520750388,0.2642334642645413,12,12
8,3,2,1.3989685867759933,0.6307686225391536,9,21
8,3,3,1.197397189662151,0.2889999749205783,6,27
8,3,4,1.101120072200612,0.4491831796755167,7,34
8,3,5,0.718461286820099,0.2515011690091316,0,34
8,4,1,0.8389028891495679,0.2642334642645413,10,10
8,4,2,1.3282883522332534,0.6307686225391536,6,16
8,4,3,1.1934258885960691,0.2889999749205783,9,25
8,4,4,1.0828037567610689,0.4491831796755167,2,27
8,4,5,0.7225931409377075,0.2515011690091316,-27,27
8,5,1,0.8532542028928347,0.2642334642645413,14,14
8,5,2,1.3922198063713824,0.6307686225391536,8,22
8,5,3,1.1651982384811184,0.2889999749205783,5,27
8,5,4,1.0971230205467921,0.4491831796755167,6,33
8,5,5,0.7408461865547298,0.2515011690091316,0,33
8,6,1,0.8495726258914795,0.2642334642645413,11,11
8,6,2,1.3227502551021144,0.6307686225391536,9,20
8,6,3,1.2195815971575585,0.2889999749205783,8,28
8,6,4,1.1004395658290547,0.4491831796755167,7,35
8,6,5,0.6974953401367335,0.2515011690091316,0,35
8,7,1,0.8681741565855613,0.2642334642645413,11,11
8,7,2,1.3515205197784759,0.6307686225391536,9,20
8,7,3,1.2189881577407116,0.2889999749205783,9,29
8,7,4,1.0920786935246478,0.4491831796755167,5,34
8,7,5,0.7408331405073445,0.2515011690091316,0,34
8,8,1,0.8733442817688649,0.2642334642645413,12,12
8,8,2,1.3876853589446856,0.6307686225391536,9,21
8,8,3,1.1524164191793547,0.2889999749205783,7,28
8,8,4,1.1005681122304674,0.4491831796755167,6,34
8,8,5,0.7391265255551555,0.2515011690091316,0,34
8,9,1,0.8605517485369372,0.2642334642645413,13,13
8,9,2,1.3776225546631031,0.6307686225391536,8,21
8,9,3,1.2061295403941503,0.2889999749205783,8,29
8,9,4,1.0981474182845927,0.4491831796755167,7,36
8,9,5,0.7111688446611004,0.2515011690091316,0,36
8,10,1,0.8766641717235751,0.2642334642645413,12,12
8,10,2,1.335864091770172,0.6307686225391536,9,21
8,10,3,1.2414151617139717,0.2889999749205783,7,28
8,10,4,1.1115029273415347,0.4491831796755167,7,35
8,10,5,0.6827130307239209,0.2515011690091316,0,35
9,1,1,0.8605517485369372,0.2642334642645413,14,14
9,1,2,1.3776225546631031,0.6307686225391536,8,22
9,1,3,1.2061295403941503,0.2889999749205783,7,29
9,1,4,1.0981474182845927,0.4491831796755167,7,36
9,1,5,0.7111688446611004,0.2515011690091316,0,36
9,2,1,0.8687337942107052,0.2642334642645413,12,12
9,2,2,1.4246726326542192,0.6307686225391536,5,17
9,2,3,1.2068544139328878,0.2889999749205783,7,24
9,2,4,1.1556299170019393,0.4491831796755167,7,31
9,2,5,0.7349144726053599,0.2515011690091316,0,31
9,3,1,0.8841557739204328,0.2642334642645413,13,13
9,3,2,1.3732051118323003,0.6307686225391536,8,21
9,3,3,1.1749787694501979,0.2889999749205783,7,28
9,3,4,1.0908960519792323,0.4491831796755167,7,35
9,3,5,0.7131916727548321,0.2515011690091316,0,35
9,4,1,0.8071352631022135,0.2642334642645413,10,10
9,4,2,1.4242706499930358,0.6307686225391536,8,18
9,4,3,1.179942437697977,0.2889999749205783,10,28
9,4,4,1.1033748265903915,0.4491831796755167,5,33
9,4,5,0.686638659601856,0.2515011690091316,0,33
9,5,1,0.8513832610269485,0.2642334642645413,14,14
9,5,2,1.365878952484644,0.6307686225391536,7,21
9,5,3,1.1972835823709826,0.2889999749205783,7,28
9,5,4,1.1083091834796592,0.4491831796755167,6,34
9,5,5,0.7475560979138464,0.2515011690091316,0,34
9,6,1,0.8596735112093369,0.2642334642645413,11,11
9,6,2,1.3491369375101796,0.6307686225391536,8,19
9,6,3,1.1869782551612438,0.2889999749205783,11,30
9,6,4,1.089001786207541,0.4491831796755167,5,35
9,6,5,0.697764331304304,0.2515011690091316,0,35
9,7,1,0.8516901764239139,0.2642334642645413,12,12
9,7,2,1.3868049697373401,0.6307686225391536,7,19
9,7,3,1.2161989011685699,0.2889999749205783,9,28
9,7,4,1.1167727921526316,0.4491831796755167,6,34
9,7,5,0.7158161828927478,0.2515011690091316,0,34
9,8,1,0.8554424061120875,0.2642334642645413,12,12
9,8,2,1.3983205592220256,0.6307686225391536,4,16
9,8,3,1.211176336083329,0.2889999749205783,9,25
9,8,4,1.0704280800948265,0.4491831796755167,5,30
9,8,5,0.7136546102156335,0.2515011690091316,0,30
9,9,1,0.8467306607166399,0.2642334642645413,12,12
9,9,2,1.3248060155518182,0.6307686225391536,8,20
9,9,3,1.1920132073402507,0.2889999749205783,6,26
9,9,4,1.1386451776878344,0.4491831796755167,8,34
9,9,5,0.7136244190622403,0.2515011690091316,0,34
9,10,1,0.8577516093296119,0.2642334642645413,11,11
9,10,2,1.3743380476348765,0.6307686225391536,7,18
9,10,3,1.2251341150616069,0.2889999749205783,6,24
9,10,4,1.0702783718009108,0.4491831796755167,8,32
9,10,5,0.7160358861930745,0.2515011690091316,0,32
10,1,1,0.8605517485369372,0.2642334642645413,13,13
10,1,2,1.3776225546631031,0.6307686225391536,7,20
10,1,3,1.2061295403941503,0.2889999749205783,5,25
10,1,4,1.0981474182845927,0.4491831796755167,7,32
10,1,5,0.7111688446611004,0.2515011690091316,0,32
10,2,1,0.86804988901495,0.2642334642645413,11,11
10,2,2,1.4322293119184395,0.6307686225391536,6,17
10,2,3,1.1726759317873459,0.2889999749205783,11,28
10,2,4,1.1372022483464819,0.4491831796755167,3,31
10,2,5,0.7046450021446544,0.2515011690091316,0,31
10,3,1,0.9091371865861951,0.2642334642645413,13,13
10,3,2,1.3256853441649854,0.6307686225391536,4,17
10,3,3,1.2042837830830966,0.2889999749205783,9,26
10,3,4,1.1263436458516087,0.4491831796755167,5,31
10,3,5,0.6882769443705058,0.2515011690091316,0,31
10,4,1,0.848524952286025,0.2642334642645413,12,12
10,4,2,1.4466958757112771,0.6307686225391536,7,19
10,4,3,1.1770537358119504,0.2889999749205783,9,28
10,4,4,1.0802330986224888,0.4491831796755167,8,36
10,4,5,0.6944628035167733,0.2515011690091316,0,36
10,5,1,0.8249214122637106,0.2642334642645413,11,11
10,5,2,1.38039391230288,0.6307686225391536,9,20
10,5,3,1.218548583576463,0.2889999749205783,9,29
10,5,4,1.0937957826944842,0.4491831796755167,7,36
10,5,5,0.7278882819427472,0.2515011690091316,0,36
10,6,1,0.8845836481470066,0.2642334642645413,13,13
10,6,2,1.3412680335775444,0.6307686225391536,7,20
10,6,3,1.1627891550273233,0.2889999749205783,6,26
10,6,4,1.0890693216009373,0.4491831796755167,7,33
10,6,5,0.7359919770358259,0.2515011690091316,0,33
10,7,1,0.8426918309593318,0.2642334642645413,11,11
10,7,2,1.387174380310989,0.6307686225391536,9,20
10,7,3,1.1755655148253192,0.2889999749205783,10,30
10,7,4,1.1089763662841097,0.4491831796755167,6,36
10,7,5,0.699143040233804,0.2515011690091316,0,36
10,8,1,0.8285755848464816,0.2642334642645413,11,11
10,8,2,1.3674337917237438,0.6307686225391536,7,18
10,8,3,1.163459458965717,0.2889999749205783,8,26
10,8,4,1.016491882335977,0.4491831796755167,4,30
10,8,5,0.7289532595966517,0.2515011690091316,0,30
10,9,1,0.8395980410049423,0.2642334642645413,11,11
10,9,2,1.3782817434818524,0.6307686225391536,8,19
10,9,3,1.2172904469558894,0.2889999749205783,5,24
10,9,4,1.1053793794688467,0.4491831796755167,6,30
10,9,5,0.7408996629994635,0.2515011690091316,-30,30
10,10,1,0.8973575952652151,0.2642334642645413,14,14
10,10,2,1.3772876809792902,0.6307686225391536,8,22
10,10,3,1.2204747685593071,0.2889999749205783,8,30
10,10,4,1.0820917480321923,0.4491831796755167,6,36
10,10,5,0.72909040844608,0.2515011690091316,0,36
