generation,iteration,seq,angle,throwSec,poppedBloons,totalPoppedBloons
1,9,3,0.8827444504829661,0.38496161572506615,0,0
1,9,4,0.9435806254248107,0.44470409080973583,0,0
1,9,5,1.3616860110463689,0.2593583055115366,0,0
1,9,6,0.8683566321339409,0.2713156375633252,0,0
1,10,1,1.298118281153474,0.6764017777807094,1,1
1,10,2,1.0230784791692982,0.5843031848649367,0,1
1,10,3,0.8222491956101253,0.7692570116060367,0,1
1,10,4,0.7936828026975902,0.6055975366358037,0,1
1,10,5,1.283155468595097,0.6669889271151865,0,1
1,10,6,1.2200307376727855,0.3062802875735203,-1,1
2,1,1,1.2579684510682831,0.361756871876537,7,7
2,1,2,0.9713471682948148,0.2064014956900694,25,32
2,1,3,0.798717126064624,0.6698109516903394,0,32
2,1,4,1.0197619135944218,0.62918448280042,0,32
2,1,5,0.970755711387909,0.4812181259806239,0,32
2,1,6,1.2417913820377788,0.2970214696564749,0,32
2,2,1,1.2034441559418678,0.361756871876537,0,0
2,2,2,0.9810353721841976,0.2064014956900694,25,25
2,2,3,0.7928563536651521,0.6698109516903394,0,25
2,2,4,1.031994556804915,0.62918448280042,0,25
2,2,5,0.9723308735945182,0.4812181259806239,0,25
2,2,6,1.2763094052917474,0.2970214696564749,0,25
2,3,1,1.285523457996055,0.361756871876537,8,8
2,3,2,0.9866831485211455,0.2064014956900694,25,33
2,3,3,0.7889292039733294,0.6698109516903394,0,33
2,3,4,0.9387965673156254,0.62918448280042,0,33
2,3,5,0.9766044188113592,0.4812181259806239,0,33
2,3,6,1.208695926550433,0.2970214696564749,0,33
2,4,1,1.2753722649563757,0.361756871876537,9,9
2,4,2,0.9672928710873631,0.2064014956900694,1,10
2,4,3,0.7775249615185393,0.6698109516903394,0,10
2,4,4,1.0194416130982733,0.62918448280042,0,10
2,4,5,0.9944597001606371,0.4812181259806239,0,10
2,4,6,1.23988662265984,0.2970214696564749,-10,10
2,5,1,1.286106347508441,0.361756871876537,7,7
2,5,2,0.9884815703555012,0.2064014956900694,25,32
2,5,3,0.8079017281257316,0.6698109516903394,0,32
2,5,4,1.042576287993543,0.62918448280042,0,32
2,5,5,0.98819499231853,0.4812181259806239,-1,32
2,5,6,1.2477706034202705,0.2970214696564749,0,32
2,6,1,1.2483664356200248,0.361756871876537,9,9
2,6,2,0.9686766569612774,0.2064014956900694,23,32
2,6,3,0.8088346760786467,0.6698109516903394,0,32
2,6,4,1.023572295318499,0.62918448280042,0,32
2,6,5,0.9781871794084599,0.4812181259806239,0,32
2,6,6,1.24251253128711,0.2970214696564749,0,32
2,7,1,1.2925385306465258,0.361756871876537,7,7
2,7,2,1.0146007266501758,0.2064014956900694,0,7
2,7,3,0.8034914880123981,0.6698109516903394,0,7
2,7,4,0.9863573072804781,0.62918448280042,0,7
2,7,5,0.9685214853476517,0.4812181259806239,0,7
2,7,6,1.3046502149593204,0.2970214696564749,-7,7
2,8,1,1.2633774088001872,0.361756871876537,7,7
2,8,2,0.9405026110200275,0.2064014956900694,25,32
2,8,3,0.7830196859065361,0.6698109516903394,0,32
2,8,4,1.0019310702694357,0.62918448280042,0,32
2,8,5,0.9704015278952131,0.4812181259806239,0,32
2,8,6,1.2965730856981916,0.2970214696564749,0,32
2,9,1,1.2749312253831515,0.361756871876537,9,9
2,9,2,0.9252911209530187,0.2064014956900694,1,10
2,9,3,0.7932244930292478,0.6698109516903394,0,10
2,9,4,1.001520996468494,0.62918448280042,0,10
2,9,5,0.9646338889510636,0.4812181259806239,0,10
2,9,6,1.217080580471738,0.2970214696564749,-10,10
2,10,1,1.2453306260463914,0.361756871876537,9,9
2,10,2,0.9660510610273996,0.2064014956900694,23,32
2,10,3,0.7873796428494877,0.6698109516903394,0,32
2,10,4,0.9847069972139334,0.62918448280042,0,32
2,10,5,0.9728588344539739,0.4812181259806239,0,32
2,10,6,1.3075472677707247,0.2970214696564749,0,32
3,1,1,1.285523457996055,0.361756871876537,8,8
3,1,2,0.9866831485211456,0.2064014956900694,10,18
3,1,3,0.7889292039733294,0.6698109516903394,0,18
3,1,4,0.9387965673156254,0.62918448280042,0,18
3,1,5,0.9766044188113592,0.4812181259806239,0,18
3,1,6,1.208695926550433,0.2970214696564749,-18,18
3,2,1,1.2556455399927946,0.361756871876537,9,9
3,2,2,1.0032826871820348,0.2064014956900694,0,9
3,2,3,0.8048157517933224,0.6698109516903394,0,9
3,2,4,0.9492579050567255,0.62918448280042,0,9
3,2,5,0.9737223332640844,0.4812181259806239,0,9
3,2,6,1.2278218497229536,0.2970214696564749,-9,9
3,3,1,1.2451132539586272,0.361756871876537,9,9
3,3,2,1.0084628400478917,0.2064014956900694,9,18
3,3,3,0.7623078207916821,0.6698109516903394,0,18
3,3,4,0.9040507142303461,0.62918448280042,0,18
3,3,5,0.9681078324515817,0.4812181259806239,0,18
3,3,6,1.1792701447195488,0.2970214696564749,-18,18
3,4,1,1.26663436487962,0.361756871876537,9,9
3,4,2,0.9678223264939468,0.2064014956900694,25,34
3,4,3,0.7850627355468757,0.6698109516903394,0,34
3,4,4,0.9154965002500656,0.62918448280042,0,34
3,4,5,0.9620363789135127,0.4812181259806239,0,34
3,4,6,1.2155171608231152,0.2970214696564749,0,34
3,5,1,1.3253812738461745,0.361756871876537,8,8
3,5,2,0.9990426234902987,0.2064014956900694,1,9
3,5,3,0.7714902296870093,0.6698109516903394,0,9
3,5,4,0.9862392237630542,0.62918448280042,0,9
3,5,5,0.9687971127618067,0.4812181259806239,0,9
3,5,6,1.16672431376204,0.2970214696564749,-9,9
3,6,1,1.2807593433884361,0.361756871876537,7,7
3,6,2,0.9911106800957952,0.2064014956900694,25,32
3,6,3,0.7735522508528156,0.6698109516903394,0,32
3,6,4,0.9614073576371577,0.62918448280042,0,32
3,6,5,0.9471312151595774,0.4812181259806239,0,32
3,6,6,1.1816545094263877,0.2970214696564749,0,32
3,7,1,1.25729667444339,0.361756871876537,9,9
3,7,2,0.9519236567158699,0.2064014956900694,23,32
3,7,3,0.7976807214765738,0.6698109516903394,0,32
3,7,4,0.9075728235391404,0.62918448280042,0,32
3,7,5,0.974085712886467,0.4812181259806239,0,32
3,7,6,1.1713595268371075,0.2970214696564749,0,32
3,8,1,1.265702494150616,0.361756871876537,7,7
3,8,2,0.9899311951742936,0.2064014956900694,11,18
3,8,3,0.8004892846067294,0.6698109516903394,0,18
3,8,4,0.951653178264698,0.62918448280042,0,18
3,8,5,1.007018699915306,0.4812181259806239,0,18
3,8,6,1.1867564677861955,0.2970214696564749,-18,18
3,9,1,1.2788023608074728,0.361756871876537,9,9
3,9,2,0.9718665837035163,0.2064014956900694,25,34
3,9,3,0.7619731550796415,0.6698109516903394,0,34
3,9,4,0.9496524601694878,0.62918448280042,0,34
3,9,5,0.9627349984284588,0.4812181259806239,0,34
3,9,6,1.250725253961611,0.2970214696564749,0,34
3,10,1,1.3435120749941278,0.361756871876537,0,0
3,10,2,0.936363223481731,0.2064014956900694,25,25
3,10,3,0.803338563327875,0.6698109516903394,0,25
3,10,4,0.8911316135605607,0.62918448280042,0,25
3,10,5,0.9827488214935197,0.4812181259806239,0,25
3,10,6,1.202734098337527,0.2970214696564749,0,25
4,1,1,1.26663436487962,0.361756871876537,8,8
4,1,2,0.9678223264939468,0.2064014956900694,1,9
4,1,3,0.7850627355468757,0.6698109516903394,0,9
4,1,4,0.9154965002500656,0.62918448280042,0,9
4,1,5,0.9620363789135128,0.4812181259806239,0,9
4,1,6,1.2155171608231152,0.2970214696564749,-9,9
4,2,1,1.2781246215898052,0.361756871876537,9,9
4,2,2,0.9350325066852633,0.2064014956900694,25,34
4,2,3,0.7998387443675832,0.6698109516903394,0,34
4,2,4,0.9310146206821867,0.62918448280042,0,34
4,2,5,0.9233961572791921,0.4812181259806239,0,34
4,2,6,1.216287341786241,0.2970214696564749,0,34
4,3,1,1.2725391173770173,0.361756871876537,7,7
4,3,2,0.94487201346278,0.2064014956900694,1,8
4,3,3,0.7740469042849152,0.6698109516903394,0,8
4,3,4,0.9708941368879308,0.62918448280042,0,8
4,3,5,0.9558650719141792,0.4812181259806239,0,8
4,3,6,1.2924212068657024,0.2970214696564749,-8,8
4,4,1,1.2602710750105377,0.361756871876537,7,7
4,4,2,0.9713349712637561,0.2064014956900694,25,32
4,4,3,0.7901912943241153,0.6698109516903394,0,32
4,4,4,0.9231044358048289,0.62918448280042,0,32
4,4,5,0.9911663671846119,0.4812181259806239,0,32
4,4,6,1.2313890117908848,0.2970214696564749,0,32
4,5,1,1.279001652477738,0.361756871876537,10,10
4,5,2,0.9486996611983034,0.2064014956900694,25,35
4,5,3,0.8029722751297591,0.6698109516903394,0,35
4,5,4,0.9151945145548283,0.62918448280042,0,35
4,5,5,0.9704653279454073,0.4812181259806239,0,35
4,5,6,1.1866621226104208,0.2970214696564749,0,35
4,6,1,1.257122440757021,0.361756871876537,6,6
4,6,2,0.9482938177343524,0.2064014956900694,25,31
4,6,3,0.7385980183937778,0.6698109516903394,0,31
4,6,4,0.9291482873735241,0.62918448280042,0,31
4,6,5,0.9402828069548731,0.4812181259806239,0,31
4,6,6,1.2098200175334013,0.2970214696564749,0,31
4,7,1,1.231830392362594,0.361756871876537,0,0
4,7,2,0.9260013941121518,0.2064014956900694,0,0
4,7,3,0.7506805182407538,0.6698109516903394,0,0
4,7,4,0.9419462078697141,0.62918448280042,0,0
4,7,5,0.9995695981901516,0.4812181259806239,0,0
4,7,6,1.2313245966418762,0.2970214696564749,0,0
4,8,1,1.237092336428231,0.361756871876537,0,0
4,8,2,0.9678811796195762,0.2064014956900694,25,25
4,8,3,0.7323708280792322,0.6698109516903394,0,25
4,8,4,0.9832361119821934,0.62918448280042,0,25
4,8,5,0.9649892770612316,0.4812181259806239,0,25
4,8,6,1.2393636896591724,0.2970214696564749,0,25
4,9,1,1.2718192592687134,0.361756871876537,9,9
4,9,2,1.020914143396152,0.2064014956900694,10,19
4,9,3,0.7589855908225412,0.6698109516903394,0,19
4,9,4,0.9416604128293301,0.62918448280042,0,19
4,9,5,0.939941308963365,0.4812181259806239,0,19
4,9,6,1.2546479378283137,0.2970214696564749,-19,19
4,10,1,1.260933878834901,0.361756871876537,9,9
4,10,2,0.9846800091054825,0.2064014956900694,23,32
4,10,3,0.7785673576624781,0.6698109516903394,0,32
4,10,4,0.8969619716265406,0.62918448280042,0,32
4,10,5,0.938431510191882,0.4812181259806239,0,32
4,10,6,1.1692222991669328,0.2970214696564749,0,32
5,1,1,1.279001652477738,0.361756871876537,9,9
5,1,2,0.9486996611983034,0.2064014956900694,25,34
5,1,3,0.8029722751297591,0.6698109516903394,0,34
5,1,4,0.9151945145548284,0.62918448280042,0,34
5,1,5,0.9704653279454072,0.4812181259806239,0,34
5,1,6,1.1866621226104208,0.2970214696564749,0,34
5,2,1,1.2512194969886385,0.361756871876537,9,9
5,2,2,0.9310003440767699,0.2064014956900694,0,9
5,2,3,0.812375670844155,0.6698109516903394,0,9
5,2,4,0.925246093173722,0.62918448280042,0,9
5,2,5,1.0141200236658647,0.4812181259806239,0,9
5,2,6,1.235189312299778,0.2970214696564749,-9,9
5,3,1,1.292655199398779,0.361756871876537,9,9
5,3,2,0.9453222165339191,0.2064014956900694,25,34
5,3,3,0.7738789451848888,0.6698109516903394,0,34
5,3,4,0.9018682177743306,0.62918448280042,0,34
5,3,5,0.9408035599698333,0.4812181259806239,0,34
5,3,6,1.1799022829690913,0.2970214696564749,0,34
5,4,1,1.319200390253085,0.361756871876537,8,8
5,4,2,0.955695898821328,0.2064014956900694,1,9
5,4,3,0.7758568183105132,0.6698109516903394,0,9
5,4,4,0.9443924193678185,0.62918448280042,0,9
5,4,5,0.9641285946746265,0.4812181259806239,0,9
5,4,6,1.170629773583137,0.2970214696564749,-9,9
5,5,1,1.2288914463641243,0.361756871876537,0,0
5,5,2,0.9494552606205872,0.2064014956900694,25,25
5,5,3,0.7905919783473808,0.6698109516903394,0,25
5,5,4,0.8979804194176547,0.62918448280042,0,25
5,5,5,0.9247412683409701,0.4812181259806239,0,25
5,5,6,1.2095917469228967,0.2970214696564749,0,25
5,6,1,1.2542361821290933,0.361756871876537,9,9
5,6,2,0.9663719932346193,0.2064014956900694,23,32
5,6,3,0.8114072639218237,0.6698109516903394,0,32
5,6,4,0.9194622778031791,0.62918448280042,0,32
5,6,5,0.9459732128010849,0.4812181259806239,0,32
5,6,6,1.1811538900879617,0.2970214696564749,0,32
5,7,1,1.306117796598252,0.361756871876537,7,7
5,7,2,0.9452097765415094,0.2064014956900694,25,32
5,7,3,0.8231730764005245,0.6698109516903394,0,32
5,7,4,0.9375044875031984,0.62918448280042,0,32
5,7,5,1.0106390173760018,0.4812181259806239,0,32
5,7,6,1.1567354771640497,0.2970214696564749,0,32
5,8,1,1.1973899995053545,0.361756871876537,0,0
5,8,2,0.9311405546842957,0.2064014956900694,0,0
5,8,3,0.7874853335007196,0.6698109516903394,0,0
5,8,4,0.9317509098660417,0.62918448280042,0,0
5,8,5,0.9559614426392578,0.4812181259806239,0,0
5,8,6,1.150293772042108,0.2970214696564749,0,0
5,9,1,1.2759034598979369,0.361756871876537,8,8
5,9,2,0.9267237433301483,0.2064014956900694,1,9
5,9,3,0.7837538683536298,0.6698109516903394,0,9
5,9,4,0.9355315849809284,0.62918448280042,0,9
5,9,5,0.9550663214608047,0.4812181259806239,0,9
5,9,6,1.1877401028256533,0.2970214696564749,-9,9
5,10,1,1.237156210395711,0.361756871876537,0,0
5,10,2,0.9193140387882335,0.2064014956900694,1,1
5,10,3,0.8052837940321181,0.6698109516903394,0,1
5,10,4,0.925106273805767,0.62918448280042,0,1
5,10,5,0.9700503187082653,0.4812181259806239,0,1
5,10,6,1.1703665132079764,0.2970214696564749,-1,1
6,1,1,1.279001652477738,0.361756871876537,8,8
6,1,2,0.9486996611983034,0.2064014956900694,25,33
6,1,3,0.8029722751297591,0.6698109516903394,0,33
6,1,4,0.9151945145548284,0.62918448280042,0,33
6,1,5,0.9704653279454072,0.4812181259806239,0,33
6,1,6,1.1866621226104208,0.2970214696564749,0,33
6,2,1,1.3915582093739844,0.361756871876537,0,0
6,2,2,0.906334895150507,0.2064014956900694,0,0
6,2,3,0.7998541743452838,0.6698109516903394,0,0
6,2,4,0.9189985557838868,0.62918448280042,0,0
6,2,5,0.9279904920527293,0.4812181259806239,0,0
6,2,6,1.161124839428414,0.2970214696564749,0,0
6,3,1,1.2934199081837678,0.361756871876537,8,8
6,3,2,0.9599656469510595,0.2064014956900694,25,33
6,3,3,0.7680833637752833,0.6698109516903394,0,33
6,3,4,0.9062665995886846,0.62918448280042,0,33
6,3,5,0.9233476051996624,0.4812181259806239,0,33
6,3,6,1.1472016434819143,0.2970214696564749,0,33
6,4,1,1.2747703037164326,0.361756871876537,9,9
6,4,2,0.9513508054601665,0.2064014956900694,25,34
6,4,3,0.7709286733552547,0.6698109516903394,0,34
6,4,4,0.8975929377882805,0.62918448280042,0,34
6,4,5,0.9701375570285072,0.4812181259806239,0,34
6,4,6,1.1988922674717946,0.2970214696564749,0,34
6,5,1,1.2993679782909473,0.361756871876537,8,8
6,5,2,0.916457664100448,0.2064014956900694,1,9
6,5,3,0.7822220360433839,0.6698109516903394,0,9
6,5,4,0.8801789834735523,0.62918448280042,0,9
6,5,5,0.9974010962268647,0.4812181259806239,0,9
6,5,6,1.1892280422860728,0.2970214696564749,-9,9
6,6,1,1.224316238380533,0.361756871876537,0,0
6,6,2,0.9423634820575987,0.2064014956900694,1,1
6,6,3,0.8064954838223305,0.6698109516903394,0,1
6,6,4,0.9369867438287182,0.62918448280042,0,1
6,6,5,0.9537521864084141,0.4812181259806239,0,1
6,6,6,1.1770180879524819,0.2970214696564749,-1,1
6,7,1,1.3365489886931339,0.361756871876537,0,0
6,7,2,0.9151348795445953,0.2064014956900694,0,0
6,7,3,0.7839995741605102,0.6698109516903394,0,0
6,7,4,0.8889759797934799,0.62918448280042,0,0
6,7,5,0.951548738949721,0.4812181259806239,0,0
6,7,6,1.1709955944682702,0.2970214696564749,0,0
6,8,1,1.259954248521004,0.361756871876537,7,7
6,8,2,0.9767311064985006,0.2064014956900694,25,32
6,8,3,0.815662062245881,0.6698109516903394,0,32
6,8,4,0.9366305679564833,0.62918448280042,0,32
6,8,5,0.9626836951483864,0.4812181259806239,0,32
6,8,6,1.1972622791306902,0.2970214696564749,0,32
6,9,1,1.2967405698646683,0.361756871876537,8,8
6,9,2,0.9382101106707528,0.2064014956900694,25,33
6,9,3,0.8424967007421377,0.6698109516903394,0,33
6,9,4,0.9415059753637035,0.62918448280042,0,33
6,9,5,0.9723892767384226,0.4812181259806239,0,33
6,9,6,1.280019450517569,0.2970214696564749,0,33
6,10,1,1.2936693804533215,0.361756871876537,7,7
6,10,2,0.9603593564034065,0.2064014956900694,1,8
6,10,3,0.8030227875211893,0.6698109516903394,0,8
6,10,4,0.8989204705902074,0.62918448280042,0,8
6,10,5,0.9347591205316843,0.4812181259806239,0,8
6,10,6,1.1903441903250644,0.2970214696564749,-8,8
7,1,1,1.2747703037164326,0.361756871876537,9,9
7,1,2,0.9513508054601664,0.2064014956900694,1,10
7,1,3,0.7709286733552547,0.6698109516903394,0,10
7,1,4,0.8975929377882805,0.62918448280042,0,10
7,1,5,0.9701375570285072,0.4812181259806239,0,10
7,1,6,1.1988922674717946,0.2970214696564749,-11,10
7,2,1,1.3284632003324328,0.361756871876537,8,8
7,2,2,0.9619994723585538,0.2064014956900694,25,33
7,2,3,0.7834014684282175,0.6698109516903394,0,33
7,2,4,0.8836808049052576,0.62918448280042,0,33
7,2,5,0.9141309677475352,0.4812181259806239,0,33
7,2,6,1.205321108539854,0.2970214696564749,0,33
7,3,1,1.2760846185553774,0.361756871876537,9,9
7,3,2,0.9735497760328021,0.2064014956900694,25,34
7,3,3,0.7629273285107832,0.6698109516903394,0,34
7,3,4,0.8751678134990819,0.62918448280042,0,34
7,3,5,0.9748465040040585,0.4812181259806239,0,34
7,3,6,1.156593942134872,0.2970214696564749,0,34
7,4,1,1.321400310011374,0.361756871876537,8,8
7,4,2,0.9918706464400818,0.2064014956900694,25,33
7,4,3,0.7755051570674483,0.6698109516903394,0,33
7,4,4,0.8700972951736228,0.62918448280042,0,33
7,4,5,0.9427929816944063,0.4812181259806239,0,33
7,4,6,1.2079631139625404,0.2970214696564749,0,33
7,5,1,1.2369414447360356,0.361756871876537,0,0
7,5,2,0.9382602432629068,0.2064014956900694,25,25
7,5,3,0.7402852280767245,0.6698109516903394,0,25
7,5,4,0.9132382339741011,0.62918448280042,0,25
7,5,5,0.9479698294825812,0.4812181259806239,0,25
7,5,6,1.1937977590896194,0.2970214696564749,0,25
7,6,1,1.2669130772359685,0.361756871876537,8,8
7,6,2,0.9615718664333139,0.2064014956900694,1,9
7,6,3,0.7869177770501301,0.6698109516903394,0,9
7,6,4,0.9156654472860531,0.62918448280042,0,9
7,6,5,0.9581588659012344,0.4812181259806239,0,9
7,6,6,1.1779249078414424,0.2970214696564749,-9,9
7,7,1,1.2856767823045374,0.361756871876537,8,8
7,7,2,0.9138889499059107,0.2064014956900694,1,9
7,7,3,0.7601114325184936,0.6698109516903394,0,9
7,7,4,0.8209259807308614,0.62918448280042,0,9
7,7,5,0.9292592751751092,0.4812181259806239,0,9
7,7,6,1.2081618159966845,0.2970214696564749,-9,9
7,8,1,1.223066914237512,0.361756871876537,0,0
7,8,2,0.9600278056006222,0.2064014956900694,25,25
7,8,3,0.7998453034210996,0.6698109516903394,0,25
7,8,4,0.9020388624234184,0.62918448280042,0,25
7,8,5,0.981278635819554,0.4812181259806239,0,25
7,8,6,1.2629951604506369,0.2970214696564749,0,25
7,9,1,1.240294280214234,0.361756871876537,0,0
7,9,2,0.955669797257765,0.2064014956900694,25,25
7,9,3,0.7848684386179848,0.6698109516903394,0,25
7,9,4,0.8923266616095128,0.62918448280042,0,25
7,9,5,0.9827783600079578,0.4812181259806239,0,25
7,9,6,1.2223805224033664,0.2970214696564749,0,25
7,10,1,1.2720002550778076,0.361756871876537,9,9
7,10,2,0.9830316971194417,0.2064014956900694,25,34
7,10,3,0.7410415980362215,0.6698109516903394,0,34
7,10,4,0.9311313655224187,0.62918448280042,0,34
7,10,5,0.9966415166403275,0.4812181259806239,0,34
7,10,6,1.2256396245305885,0.2970214696564749,0,34
8,1,1,1.2760846185553774,0.361756871876537,9,9
8,1,2,0.973549776032802,0.2064014956900694,25,34
8,1,3,0.7629273285107832,0.6698109516903394,0,34
8,1,4,0.8751678134990819,0.62918448280042,0,34
8,1,5,0.9748465040040584,0.4812181259806239,0,34
8,1,6,1.156593942134872,0.2970214696564749,0,34
8,2,1,1.224567498706086,0.361756871876537,0,0
8,2,2,0.9782408434329277,0.2064014956900694,25,25
8,2,3,0.758720844172296,0.6698109516903394,0,25
8,2,4,0.8826669702571095,0.62918448280042,0,25
8,2,5,0.9776659743143067,0.4812181259806239,0,25
8,2,6,1.1776382310144669,0.2970214696564749,0,25
8,3,1,1.2893498230167733,0.361756871876537,8,8
8,3,2,0.9232471364678345,0.2064014956900694,1,9
8,3,3,0.744011673811949,0.6698109516903394,0,9
8,3,4,0.8896294933280495,0.62918448280042,0,9
8,3,5,0.9831763926703355,0.4812181259806239,0,9
8,3,6,1.1488803533550715,0.2970214696564749,-9,9
8,4,1,1.2893884366041994,0.361756871876537,7,7
8,4,2,1.0169345681435713,0.2064014956900694,0,7
8,4,3,0.7680217063685673,0.6698109516903394,0,7
8,4,4,0.9601865906347177,0.62918448280042,0,7
8,4,5,0.9984333788310971,0.4812181259806239,0,7
8,4,6,1.2431626055582523,0.2970214696564749,-7,7
8,5,1,1.2593698268667164,0.361756871876537,7,7
8,5,2,0.9837877870691372,0.2064014956900694,25,32
8,5,3,0.7335838335866597,0.6698109516903394,0,32
8,5,4,0.9276963898198897,0.62918448280042,0,32
8,5,5,1.0199029795701016,0.4812181259806239,0,32
8,5,6,1.2331880300817948,0.2970214696564749,0,32
8,6,1,1.246310425386686,0.361756871876537,9,9
8,6,2,0.9590860800511859,0.2064014956900694,23,32
8,6,3,0.7530378095158715,0.6698109516903394,0,32
8,6,4,0.9019170567740449,0.62918448280042,0,32
8,6,5,1.0033986592053965,0.4812181259806239,0,32
8,6,6,1.2088355047911936,0.2970214696564749,0,32
8,7,1,1.2871602343912056,0.361756871876537,7,7
8,7,2,0.9728847186463129,0.2064014956900694,25,32
8,7,3,0.7202921261091434,0.6698109516903394,0,32
8,7,4,0.948091857140784,0.62918448280042,0,32
8,7,5,0.993279727439849,0.4812181259806239,0,32
8,7,6,1.166817030869863,0.2970214696564749,0,32
8,8,1,1.2190943288502416,0.361756871876537,0,0
8,8,2,0.9566373460495161,0.2064014956900694,1,1
8,8,3,0.7669374511805654,0.6698109516903394,0,1
8,8,4,0.9014710858039916,0.62918448280042,0,1
8,8,5,1.0106439689914983,0.4812181259806239,0,1
8,8,6,1.146569704671326,0.2970214696564749,-1,1
8,9,1,1.1967702605204333,0.361756871876537,0,0
8,9,2,0.9726749846457957,0.2064014956900694,25,25
8,9,3,0.747754587263024,0.6698109516903394,0,25
8,9,4,0.9422368794208209,0.62918448280042,0,25
8,9,5,0.9669897143412488,0.4812181259806239,0,25
8,9,6,1.1940964325452812,0.2970214696564749,0,25
8,10,1,1.238005788161948,0.361756871876537,0,0
8,10,2,0.9772749701346246,0.2064014956900694,25,25
8,10,3,0.7022937213045581,0.6698109516903394,0,25
8,10,4,0.937891154796601,0.62918448280042,0,25
8,10,5,0.963865564910637,0.4812181259806239,0,25
8,10,6,1.1924861442613286,0.2970214696564749,0,25
9,1,1,1.2760846185553774,0.361756871876537,9,9
9,1,2,0.973549776032802,0.2064014956900694,25,34
9,1,3,0.7629273285107832,0.6698109516903394,0,34
9,1,4,0.8751678134990819,0.62918448280042,0,34
9,1,5,0.9748465040040584,0.4812181259806239,0,34
9,1,6,1.156593942134872,0.2970214696564749,0,34
9,2,1,1.27773846377085,0.361756871876537,9,9
9,2,2,1.0051249836192655,0.2064014956900694,25,34
9,2,3,0.7655692679770998,0.6698109516903394,0,34
9,2,4,0.8349196576991612,0.62918448280042,0,34
9,2,5,0.9853673428391365,0.4812181259806239,0,34
9,2,6,1.1635526152823903,0.2970214696564749,0,34
9,3,1,1.2647718011026807,0.361756871876537,7,7
9,3,2,0.9631503924750805,0.2064014956900694,1,8
9,3,3,0.7589838003346022,0.6698109516903394,0,8
9,3,4,0.8468927330247062,0.62918448280042,0,8
9,3,5,0.9525754188344537,0.4812181259806239,0,8
9,3,6,1.2030055298784914,0.2970214696564749,-8,8
9,4,1,1.2709491227492409,0.361756871876537,9,9
9,4,2,1.000562758100528,0.2064014956900694,11,20
9,4,3,0.7591689968095674,0.6698109516903394,0,20
9,4,4,0.8993385498584731,0.62918448280042,0,20
9,4,5,0.9845585551883979,0.4812181259806239,0,20
9,4,6,1.1322470774947273,0.2970214696564749,-20,20
9,5,1,1.2839982703220862,0.361756871876537,7,7
