generation,iteration,seq,angle,throwSec,poppedBloons,totalPoppedBloons
4,6,1,-0.06527049372327527,0.2722135985006814,6,6
4,6,2,-0.11222867265100467,0.6519624651703486,8,14
4,6,3,-0.37760097720216207,0.345823613730378,12,26
4,6,4,0.04780594755314041,0.2208734661659796,-26,26
4,7,1,-0.06171184952639315,0.2722135985006814,7,7
4,7,2,-0.11320683861445308,0.6519624651703486,9,16
4,7,3,-0.36928920181351743,0.345823613730378,12,28
4,7,4,0.04900569729810426,0.2208734661659796,0,28
4,8,1,-0.06502762766443407,0.2722135985006814,7,7
4,8,2,-0.11903843152541921,0.6519624651703486,9,16
4,8,3,-0.40831265025094443,0.345823613730378,10,26
4,8,4,0.0486703569550341,0.2208734661659796,-26,26
4,9,1,-0.06444574854303806,0.2722135985006814,9,9
4,9,2,-0.11412488860228803,0.6519624651703486,8,17
4,9,3,-0.3637846151058827,0.345823613730378,3,20
4,9,4,0.04555089339489586,0.2208734661659796,-20,20
4,10,1,-0.06334454854216379,0.2722135985006814,7,7
4,10,2,-0.11482554218919563,0.6519624651703486,9,16
4,10,3,-0.3764369316947075,0.345823613730378,13,29
4,10,4,0.045466955770488544,0.2208734661659796,0,29
5,1,1,-0.0639196283731509,0.2722135985006814,7,7
5,1,2,-0.1149433837501662,0.6519624651703486,9,16
5,1,3,-0.3796349705127839,0.345823613730378,5,21
5,1,4,0.0478888880504738,0.2208734661659796,-21,21
5,2,1,-0.06407295677307726,0.2722135985006814,7,7
5,2,2,-0.11290686749374122,0.6519624651703486,8,15
5,2,3,-0.36868479557143247,0.345823613730378,12,27
5,2,4,0.049748626050233856,0.2208734661659796,-27,27
5,3,1,-0.061578053732674894,0.2722135985006814,7,7
5,3,2,-0.11104710511192703,0.6519624651703486,8,15
5,3,3,-0.3936604352389865,0.345823613730378,12,27
5,3,4,0.047384018049018754,0.2208734661659796,-27,27
5,4,1,-0.06521881065779396,0.2722135985006814,7,7
5,4,2,-0.1168799531501159,0.6519624651703486,9,16
5,4,3,-0.40353287764200174,0.345823613730378,12,28
5,4,4,0.047904264256703716,0.2208734661659796,0,28
5,5,1,-0.06393454352528741,0.2722135985006814,7,7
5,5,2,-0.11418216992912537,0.6519624651703486,7,14
5,5,3,-0.38792904152174784,0.345823613730378,5,19
5,5,4,0.04796166024256551,0.2208734661659796,-19,19
5,6,1,-0.06667998022709758,0.2722135985006814,7,7
5,6,2,-0.10900290478213708,0.6519624651703486,9,16
5,6,3,-0.40073123005477107,0.345823613730378,13,29
5,6,4,0.04697646266532738,0.2208734661659796,0,29
5,7,1,-0.06214782030329481,0.2722135985006814,8,8
5,7,2,-0.1151682078285466,0.6519624651703486,9,17
5,7,3,-0.36413973555317314,0.345823613730378,4,21
5,7,4,0.047902688296533026,0.2208734661659796,-21,21
5,8,1,-0.06495450529878423,0.2722135985006814,7,7
5,8,2,-0.11906441001785012,0.6519624651703486,8,15
5,8,3,-0.37801342842679875,0.345823613730378,12,27
5,8,4,0.04760401436983535,0.2208734661659796,-27,27
5,9,1,-0.06345559357879851,0.2722135985006814,7,7
5,9,2,-0.11267128865866213,0.6519624651703486,10,17
5,9,3,-0.3805239586392531,0.345823613730378,12,29
5,9,4,0.04657107159235435,0.2208734661659796,0,29
5,10,1,-0.06336582020568503,0.2722135985006814,7,7
5,10,2,-0.11351985463339796,0.6519624651703486,9,16
5,10,3,-0.37703228020369844,0.345823613730378,5,21
5,10,4,0.04762365465324102,0.2208734661659796,-21,21
6,1,1,-0.0634555935787985,0.2722135985006814,7,7
6,1,2,-0.1126712886586621,0.6519624651703486,8,15
6,1,3,-0.3805239586392531,0.345823613730378,12,27
6,1,4,0.0465710715923543,0.2208734661659796,-27,27
6,2,1,-0.06091209270734672,0.2722135985006814,8,8
6,2,2,-0.11084621441744003,0.6519624651703486,9,17
6,2,3,-0.378749082192227,0.345823613730378,3,20
6,2,4,0.0481062190892976,0.2208734661659796,-20,20
6,3,1,-0.0678159657128476,0.2722135985006814,7,7
6,3,2,-0.10485294697539303,0.6519624651703486,9,16
6,3,3,-0.39128369726223355,0.345823613730378,12,28
6,3,4,0.046406290492893805,0.2208734661659796,0,28
6,4,1,-0.06328276192646912,0.2722135985006814,7,7
6,4,2,-0.11348774468873568,0.6519624651703486,9,16
6,4,3,-0.3903483703492469,0.345823613730378,12,28
6,4,4,0.04679250083926332,0.2208734661659796,-28,28
6,5,1,-0.0647786903873932,0.2722135985006814,8,8
6,5,2,-0.1048365456212758,0.6519624651703486,9,17
6,5,3,-0.4035025477225508,0.345823613730378,9,26
6,5,4,0.0469343573977557,0.2208734661659796,-26,26
6,6,1,-0.06577158917862157,0.2722135985006814,7,7
6,6,2,-0.11110601521702462,0.6519624651703486,9,16
6,6,3,-0.3980141939645356,0.345823613730378,12,28
6,6,4,0.04868632727173708,0.2208734661659796,-28,28
6,7,1,-0.06092369830700214,0.2722135985006814,7,7
6,7,2,-0.11225637922816764,0.6519624651703486,9,16
6,7,3,-0.37940184341048305,0.345823613730378,13,29
6,7,4,0.04675810804339951,0.2208734661659796,0,29
6,8,1,-0.06737238071736702,0.2722135985006814,7,7
6,8,2,-0.11159267311117567,0.6519624651703486,8,15
6,8,3,-0.39786808073875696,0.345823613730378,12,27
6,8,4,0.046565472433161094,0.2208734661659796,-27,27
6,9,1,-0.06207060876881879,0.2722135985006814,7,7
6,9,2,-0.112345608336319,0.6519624651703486,9,16
6,9,3,-0.37286533955193973,0.345823613730378,5,21
6,9,4,0.046480239795422595,0.2208734661659796,-21,21
6,10,1,-0.06693553628296935,0.2722135985006814,8,8
6,10,2,-0.11115764143823802,0.6519624651703486,8,16
6,10,3,-0.41652027424519344,0.345823613730378,13,29
6,10,4,0.04831460484312761,0.2208734661659796,0,29
7,1,1,-0.0609236983070021,0.2722135985006814,7,7
7,1,2,-0.1122563792281676,0.6519624651703486,8,15
7,1,3,-0.379401843410483,0.345823613730378,4,19
7,1,4,0.0467581080433995,0.2208734661659796,-19,19
7,2,1,-0.06599762058505317,0.2722135985006814,6,6
7,2,2,-0.11033136138759696,0.6519624651703486,8,14
7,2,3,-0.408046160603559,0.345823613730378,12,26
7,2,4,0.048938193592607385,0.2208734661659796,-26,26
7,3,1,-0.05749086230557849,0.2722135985006814,7,7
7,3,2,-0.11035231837541737,0.6519624651703486,8,15
7,3,3,-0.3901152606701649,0.345823613730378,12,27
7,3,4,0.04671224304737609,0.2208734661659796,-27,27
7,4,1,-0.06738342161786542,0.2722135985006814,7,7
7,4,2,-0.10997666400227314,0.6519624651703486,8,15
7,4,3,-0.42046228104303923,0.345823613730378,13,28
7,4,4,0.05032760213911569,0.2208734661659796,0,28
7,5,1,-0.06024505708981008,0.2722135985006814,7,7
7,5,2,-0.11420766984055813,0.6519624651703486,9,16
7,5,3,-0.3826161072677511,0.345823613730378,13,29
7,5,4,0.04767016805736442,0.2208734661659796,0,29
7,6,1,-0.06668824187716779,0.2722135985006814,8,8
7,6,2,-0.11417188257746677,0.6519624651703486,10,18
7,6,3,-0.4133954437919784,0.345823613730378,12,30
7,6,4,0.04892882475796964,0.2208734661659796,0,30
7,7,1,-0.059516801075555854,0.2722135985006814,8,8
7,7,2,-0.11394550044958252,0.6519624651703486,10,18
7,7,3,-0.36664654797316054,0.345823613730378,11,29
7,7,4,0.04516412554914133,0.2208734661659796,0,29
7,8,1,-0.06102535320728369,0.2722135985006814,7,7
7,8,2,-0.11508922652308136,0.6519624651703486,10,17
7,8,3,-0.3913867581665189,0.345823613730378,11,28
7,8,4,0.04754649104800352,0.2208734661659796,0,28
7,9,1,-0.0672377348069116,0.2722135985006814,7,7
7,9,2,-0.10996245269059797,0.6519624651703486,9,16
7,9,3,-0.4257781355015822,0.345823613730378,14,30
7,9,4,0.049826637164485335,0.2208734661659796,0,30
7,10,1,-0.06843109026484684,0.2722135985006814,7,7
7,10,2,-0.11117644883509112,0.6519624651703486,9,16
7,10,3,-0.41021893222164135,0.345823613730378,11,27
7,10,4,0.049108090110174626,0.2208734661659796,-27,27
8,1,1,-0.0666882418771677,0.2722135985006814,7,7
8,1,2,-0.1141718825774667,0.6519624651703486,7,14
8,1,3,-0.4133954437919784,0.345823613730378,14,28
8,1,4,0.0489288247579696,0.2208734661659796,0,28
8,2,1,-0.0657800641038049,0.2722135985006814,6,6
8,2,2,-0.11022357836847493,0.6519624651703486,9,15
8,2,3,-0.4238936286891465,0.345823613730378,14,29
8,2,4,0.04798883931718314,0.2208734661659796,0,29
8,3,1,-0.06777023692847249,0.2722135985006814,7,7
8,3,2,-0.1132336598512073,0.6519624651703486,7,14
8,3,3,-0.40373467995713386,0.345823613730378,12,26
8,3,4,0.04893476623714301,0.2208734661659796,-26,26
8,4,1,-0.06993313237795307,0.2722135985006814,6,6
8,4,2,-0.10929327768275737,0.6519624651703486,9,15
8,4,3,-0.45413400677262344,0.345823613730378,13,28
8,4,4,0.05061429075252529,0.2208734661659796,0,28
8,5,1,-0.06607827792404397,0.2722135985006814,7,7
8,5,2,-0.11409015730696867,0.6519624651703486,10,17
8,5,3,-0.4132959509149128,0.345823613730378,12,29
8,5,4,0.048888705237844485,0.2208734661659796,0,29
8,6,1,-0.06883694712351736,0.2722135985006814,8,8
8,6,2,-0.1096276877188863,0.6519624651703486,9,17
8,6,3,-0.43145452174729304,0.345823613730378,11,28
8,6,4,0.04926025050868928,0.2208734661659796,-28,28
8,7,1,-0.06663078473921713,0.2722135985006814,9,9
8,7,2,-0.11096904242146362,0.6519624651703486,8,17
8,7,3,-0.4217615906263579,0.345823613730378,11,28
8,7,4,0.0479625093014865,0.2208734661659796,-28,28
8,8,1,-0.06624373486635866,0.2722135985006814,6,6
8,8,2,-0.11155577390765996,0.6519624651703486,8,14
8,8,3,-0.4351963162739819,0.345823613730378,12,26
8,8,4,0.0515647019177766,0.2208734661659796,-26,26
8,9,1,-0.06913607895906283,0.2722135985006814,7,7
8,9,2,-0.11551036701427561,0.6519624651703486,9,16
8,9,3,-0.4246778298226571,0.345823613730378,14,30
8,9,4,0.05032186349030477,0.2208734661659796,0,30
8,10,1,-0.06401823395377228,0.2722135985006814,7,7
8,10,2,-0.1079440613398493,0.6519624651703486,10,17
8,10,3,-0.40340179019002537,0.345823613730378,11,28
8,10,4,0.0490106757879205,0.2208734661659796,0,28
9,1,1,-0.0691360789590628,0.2722135985006814,7,7
9,1,2,-0.1155103670142756,0.6519624651703486,7,14
9,1,3,-0.4246778298226571,0.345823613730378,14,28
9,1,4,0.0503218634903047,0.2208734661659796,0,28
9,2,1,-0.0678751864926773,0.2722135985006814,8,8
9,2,2,-0.11461888702824717,0.6519624651703486,10,18
9,2,3,-0.42772061546961476,0.345823613730378,12,30
9,2,4,0.04987887168609284,0.2208734661659796,0,30
9,3,1,-0.06857474107907495,0.2722135985006814,8,8
9,3,2,-0.10900485574477768,0.6519624651703486,10,18
9,3,3,-0.4302551719302347,0.345823613730378,12,30
9,3,4,0.049899949689326165,0.2208734661659796,0,30
9,4,1,-0.07095672420119493,0.2722135985006814,6,6
9,4,2,-0.11995400226493605,0.6519624651703486,8,14
9,4,3,-0.42675102406941723,0.345823613730378,12,26
9,4,4,0.0473712657827752,0.2208734661659796,-26,26
9,5,1,-0.07025040305551807,0.2722135985006814,6,6
9,5,2,-0.11935494405854657,0.6519624651703486,9,15
9,5,3,-0.40786228797080065,0.345823613730378,13,28
9,5,4,0.05269013119500413,0.2208734661659796,0,28
9,6,1,-0.07003813244068902,0.2722135985006814,7,7
9,6,2,-0.11891755762602385,0.6519624651703486,9,16
9,6,3,-0.43428274004537726,0.345823613730378,13,29
9,6,4,0.04843870309358472,0.2208734661659796,0,29
9,7,1,-0.07013608638275975,0.2722135985006814,9,9
9,7,2,-0.1130965068879034,0.6519624651703486,8,17
9,7,3,-0.42946303126606045,0.345823613730378,11,28
9,7,4,0.050401651014142256,0.2208734661659796,-28,28
9,8,1,-0.07030574344295282,0.2722135985006814,9,9
9,8,2,-0.11626366272595647,0.6519624651703486,8,17
9,8,3,-0.4245664703664654,0.345823613730378,10,27
9,8,4,0.05242613147941123,0.2208734661659796,-27,27
9,9,1,-0.06933033435936183,0.2722135985006814,6,6
9,9,2,-0.11704233691540003,0.6519624651703486,8,14
9,9,3,-0.4103432016715023,0.345823613730378,12,26
9,9,4,0.04699583945436948,0.2208734661659796,-26,26
9,10,1,-0.06922326240247959,0.2722135985006814,7,7
9,10,2,-0.12049144553732097,0.6519624651703486,9,16
9,10,3,-0.42098058157451185,0.345823613730378,13,29
9,10,4,0.051684211805067166,0.2208734661659796,0,29
10,1,1,-0.0678751864926773,0.2722135985006814,7,7
10,1,2,-0.1146188870282471,0.6519624651703486,7,14
10,1,3,-0.4277206154696147,0.345823613730378,13,27
10,1,4,0.0498788716860928,0.2208734661659796,-27,27
10,2,1,-0.06798244036278658,0.2722135985006814,6,6
10,2,2,-0.11508142313308868,0.6519624651703486,7,13
10,2,3,-0.4206704742027401,0.345823613730378,12,25
10,2,4,0.049157631686563924,0.2208734661659796,-25,25
10,3,1,-0.06829014489441147,0.2722135985006814,7,7
10,3,2,-0.11117626508953188,0.6519624651703486,7,14
10,3,3,-0.40607305033241403,0.345823613730378,13,27
10,3,4,0.05102448665548669,0.2208734661659796,-27,27
10,4,1,-0.06836279231787128,0.2722135985006814,6,6
10,4,2,-0.11365156392262805,0.6519624651703486,8,14
10,4,3,-0.425497784456718,0.345823613730378,11,25
10,4,4,0.04999622252370626,0.2208734661659796,-25,25
10,5,1,-0.06846770126330143,0.2722135985006814,6,6
10,5,2,-0.10809650109398253,0.6519624651703486,7,13
10,5,3,-0.4242569139815064,0.345823613730378,13,26
10,5,4,0.049620710248021185,0.2208734661659796,-26,26
10,6,1,-0.06538621912861574,0.2722135985006814,6,6
10,6,2,-0.11148214610481218,0.6519624651703486,7,13
10,6,3,-0.42510103299573887,0.345823613730378,14,27
10,6,4,0.051800195359754095,0.2208734661659796,0,27
10,7,1,-0.0689369199255335,0.2722135985006814,7,7
10,7,2,-0.1123572360396652,0.6519624651703486,8,15
10,7,3,-0.4305553431605655,0.345823613730378,11,26
10,7,4,0.049564109517939534,0.2208734661659796,-26,26
10,8,1,-0.06887956645891374,0.2722135985006814,6,6
10,8,2,-0.11170437133255685,0.6519624651703486,10,16
10,8,3,-0.4158311229408819,0.345823613730378,12,28
10,8,4,0.04987868997136351,0.2208734661659796,0,28
10,9,1,-0.06678573848434183,0.2722135985006814,7,7
10,9,2,-0.11397397796726676,0.6519624651703486,10,17
10,9,3,-0.44555903304821437,0.345823613730378,12,29
10,9,4,0.049138574075962914,0.2208734661659796,0,29
10,10,1,-0.06915098620733358,0.2722135985006814,8,8
10,10,2,-0.11670898993931643,0.6519624651703486,10,18
10,10,3,-0.43517083378348315,0.345823613730378,12,30
10,10,4,0.0489216806890023,0.2208734661659796,0,30
